"Id partie","Nom du joueur","Prix moyen des citadelles achetées","Rôle préféré","Nombre de fois où il assassine","Nombre de fois où il s'est fait assassiner","Score","Victoire","Egalite"
"596","AlwaysSpendPlayer","2 pièces","VOLEUR","2","1","20","Non","Non"
"597","ThomasPlayer","2 pièces","CONDOTTIERE","0","1","8","Non","Non"
"597","AlwaysSpendPlayer","2 pièces","VOLEUR","0","0","16","Non","Non"
"597","RandomPlayer","3 pièces","ASSASSIN","2","0","15","Non","Non"
"597","MattPlayer","2 pièces","ARCHITECTE","0","0","26","Oui","Non"
"598","MattPlayer","2 pièces","MARCHAND","2","0","21","Non","Non"
"598","RandomPlayer","1 pièces","MAGICIEN","2","1","11","Non","Non"
"598","AlwaysSpendPlayer","2 pièces","VOLEUR","2","0","22","Non","Non"
"598","ThomasPlayer","2 pièces","ARCHITECTE","1","2","25","Oui","Non"
"599","MattPlayer","3 pièces","MARCHAND","2","3","15","Non","Non"
"599","AlwaysSpendPlayer","4 pièces","EVEQUE","2","0","23","Non","Non"
"599","RandomPlayer","2 pièces","ASSASSIN","4","0","12","Non","Non"
"599","ThomasPlayer","3 pièces","CONDOTTIERE","1","0","33","Oui","Non"
"600","MattPlayer","2 pièces","MARCHAND","1","1","12","Non","Non"
"600","RandomPlayer","2 pièces","EVEQUE","1","0","9","Non","Non"
"600","ThomasPlayer","2 pièces","ARCHITECTE","0","0","25","Oui","Non"
"600","AlwaysSpendPlayer","2 pièces","ASSASSIN","2","1","13","Non","Non"
"601","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","18","Non","Non"
"601","RandomPlayer","3 pièces","VOLEUR","0","3","19","Non","Non"
"601","MattPlayer","2 pièces","ARCHITECTE","2","0","23","Non","Non"
"601","AlwaysSpendPlayer","3 pièces","MAGICIEN","1","0","29","Oui","Non"
"602","ThomasPlayer","3 pièces","ARCHITECTE","0","0","28","Non","Non"
"602","RandomPlayer","2 pièces","ASSASSIN","4","0","13","Non","Non"
"602","MattPlayer","3 pièces","EVEQUE","1","0","33","Oui","Non"
"602","AlwaysSpendPlayer","3 pièces","VOLEUR","2","2","24","Non","Non"
"603","MattPlayer","2 pièces","MARCHAND","2","0","16","Non","Non"
"603","AlwaysSpendPlayer","3 pièces","VOLEUR","1","0","35","Oui","Non"
"603","RandomPlayer","3 pièces","VOLEUR","0","0","24","Non","Non"
"603","ThomasPlayer","2 pièces","CONDOTTIERE","0","2","17","Non","Non"
"604","MattPlayer","2 pièces","MARCHAND","0","0","12","Non","Non"
"604","AlwaysSpendPlayer","3 pièces","MAGICIEN","1","1","21","Non","Non"
"604","ThomasPlayer","3 pièces","ARCHITECTE","0","0","29","Oui","Non"
"604","RandomPlayer","1 pièces","ASSASSIN","3","0","11","Non","Non"
"605","MattPlayer","2 pièces","MARCHAND","1","0","15","Non","Non"
"605","AlwaysSpendPlayer","3 pièces","MAGICIEN","1","0","28","Oui","Non"
"605","RandomPlayer","2 pièces","VOLEUR","1","0","12","Non","Non"
"605","ThomasPlayer","2 pièces","ARCHITECTE","1","0","15","Non","Non"
"606","ThomasPlayer","3 pièces","CONDOTTIERE","2","1","29","Oui","Non"
"606","MattPlayer","3 pièces","MARCHAND","2","0","23","Non","Non"
"606","RandomPlayer","2 pièces","ROI","1","1","24","Non","Non"
"606","AlwaysSpendPlayer","2 pièces","MAGICIEN","1","0","18","Non","Non"
"607","RandomPlayer","1 pièces","ASSASSIN","2","2","4","Non","Non"
"607","AlwaysSpendPlayer","3 pièces","EVEQUE","2","0","25","Non","Non"
"607","MattPlayer","2 pièces","MARCHAND","2","0","24","Non","Non"
"607","ThomasPlayer","3 pièces","CONDOTTIERE","2","2","26","Oui","Non"
"608","MattPlayer","2 pièces","MARCHAND","1","0","24","Non","Non"
"608","ThomasPlayer","2 pièces","MAGICIEN","1","0","17","Non","Non"
"608","RandomPlayer","2 pièces","ARCHITECTE","1","0","28","Oui","Non"
"608","AlwaysSpendPlayer","2 pièces","ROI","0","0","7","Non","Non"
"609","MattPlayer","2 pièces","MARCHAND","2","0","28","Oui","Non"
"609","RandomPlayer","2 pièces","MAGICIEN","2","0","10","Non","Non"
"609","ThomasPlayer","3 pièces","ARCHITECTE","0","0","18","Non","Non"
"609","AlwaysSpendPlayer","2 pièces","EVEQUE","0","0","8","Non","Non"
"610","ThomasPlayer","2 pièces","ARCHITECTE","0","0","29","Oui","Non"
"610","AlwaysSpendPlayer","2 pièces","ASSASSIN","2","1","10","Non","Non"
"610","MattPlayer","2 pièces","MARCHAND","1","0","11","Non","Non"
"610","RandomPlayer","2 pièces","VOLEUR","1","1","13","Non","Non"
"611","MattPlayer","2 pièces","MARCHAND","1","0","25","Oui","Non"
"611","AlwaysSpendPlayer","3 pièces","ASSASSIN","3","0","22","Non","Non"
"611","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","18","Non","Non"
"611","RandomPlayer","1 pièces","ROI","1","0","19","Non","Non"
"612","ThomasPlayer","3 pièces","ARCHITECTE","0","0","27","Oui","Non"
"612","RandomPlayer","2 pièces","MARCHAND","1","0","25","Non","Non"
"612","MattPlayer","2 pièces","MARCHAND","0","1","16","Non","Non"
"612","AlwaysSpendPlayer","2 pièces","ROI","1","1","9","Non","Non"
"613","RandomPlayer","2 pièces","EVEQUE","1","0","17","Non","Non"
"613","MattPlayer","2 pièces","ARCHITECTE","2","1","21","Oui","Non"
"613","AlwaysSpendPlayer","3 pièces","EVEQUE","1","1","11","Non","Non"
"613","ThomasPlayer","2 pièces","MAGICIEN","0","2","13","Non","Non"
"614","AlwaysSpendPlayer","3 pièces","VOLEUR","1","0","21","Non","Non"
"614","MattPlayer","3 pièces","EVEQUE","1","1","28","Oui","Non"
"614","ThomasPlayer","3 pièces","CONDOTTIERE","1","1","19","Non","Non"
"614","RandomPlayer","2 pièces","ROI","1","0","12","Non","Non"
"615","ThomasPlayer","3 pièces","ARCHITECTE","0","1","28","Non","Non"
"615","AlwaysSpendPlayer","2 pièces","VOLEUR","1","0","14","Non","Non"
"615","RandomPlayer","2 pièces","ASSASSIN","2","0","16","Non","Non"
"615","MattPlayer","2 pièces","MARCHAND","1","0","29","Oui","Non"
"616","MattPlayer","2 pièces","MARCHAND","1","0","25","Oui","Non"
"616","RandomPlayer","2 pièces","VOLEUR","0","2","9","Non","Non"
"616","ThomasPlayer","2 pièces","ASSASSIN","2","0","17","Non","Non"
"616","AlwaysSpendPlayer","2 pièces","MAGICIEN","1","0","16","Non","Non"
"617","MattPlayer","2 pièces","ASSASSIN","5","0","20","Non","Non"
"617","RandomPlayer","2 pièces","ROI","1","0","30","Oui","Non"
"617","ThomasPlayer","2 pièces","EVEQUE","0","0","20","Non","Non"
"617","AlwaysSpendPlayer","3 pièces","MARCHAND","2","1","19","Non","Non"
"618","RandomPlayer","2 pièces","CONDOTTIERE","1","1","15","Non","Non"
"618","MattPlayer","3 pièces","MARCHAND","1","2","23","Non","Non"
"618","ThomasPlayer","2 pièces","CONDOTTIERE","1","0","15","Non","Non"
"618","AlwaysSpendPlayer","3 pièces","ASSASSIN","5","0","37","Oui","Non"
"619","ThomasPlayer","3 pièces","EVEQUE","0","0","29","Oui","Non"
"619","AlwaysSpendPlayer","3 pièces","ASSASSIN","3","1","19","Non","Non"
"619","RandomPlayer","2 pièces","ASSASSIN","3","0","21","Non","Non"
"619","MattPlayer","2 pièces","ARCHITECTE","2","1","18","Non","Non"
"620","AlwaysSpendPlayer","2 pièces","ASSASSIN","3","0","24","Non","Non"
"620","RandomPlayer","1 pièces","VOLEUR","0","2","6","Non","Non"
"620","ThomasPlayer","3 pièces","ARCHITECTE","0","0","32","Oui","Non"
"620","MattPlayer","2 pièces","MARCHAND","1","0","18","Non","Non"
"621","MattPlayer","2 pièces","MARCHAND","0","0","13","Non","Non"
"621","AlwaysSpendPlayer","3 pièces","ASSASSIN","3","0","21","Non","Non"
"621","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","29","Oui","Non"
"621","RandomPlayer","3 pièces","VOLEUR","1","1","28","Non","Non"
"622","AlwaysSpendPlayer","3 pièces","VOLEUR","1","0","9","Non","Non"
"622","ThomasPlayer","3 pièces","ARCHITECTE","0","1","27","Non","Non"
"622","RandomPlayer","1 pièces","EVEQUE","1","0","3","Non","Non"
"622","MattPlayer","2 pièces","MARCHAND","3","0","30","Oui","Non"
"623","RandomPlayer","2 pièces","MAGICIEN","2","0","10","Non","Non"
"623","ThomasPlayer","2 pièces","ARCHITECTE","0","2","18","Non","Non"
"623","AlwaysSpendPlayer","2 pièces","ASSASSIN","5","0","17","Non","Non"
"623","MattPlayer","2 pièces","MARCHAND","1","2","23","Oui","Non"
"624","RandomPlayer","2 pièces","VOLEUR","1","0","11","Non","Non"
"624","AlwaysSpendPlayer","3 pièces","EVEQUE","1","0","18","Non","Non"
"624","ThomasPlayer","2 pièces","ARCHITECTE","0","0","26","Oui","Non"
"624","MattPlayer","2 pièces","MARCHAND","0","0","8","Non","Non"
"625","ThomasPlayer","2 pièces","ARCHITECTE","0","1","27","Oui","Non"
"625","RandomPlayer","2 pièces","ROI","1","0","12","Non","Non"
"625","MattPlayer","2 pièces","MARCHAND","2","1","5","Non","Non"
"625","AlwaysSpendPlayer","2 pièces","ASSASSIN","2","0","12","Non","Non"
"626","ThomasPlayer","3 pièces","CONDOTTIERE","1","0","20","Non","Non"
"626","MattPlayer","2 pièces","MARCHAND","2","1","25","Oui","Non"
"626","RandomPlayer","2 pièces","MAGICIEN","0","0","13","Non","Non"
"626","AlwaysSpendPlayer","3 pièces","ASSASSIN","2","0","18","Non","Non"
"627","MattPlayer","2 pièces","MARCHAND","1","0","16","Non","Non"
"627","ThomasPlayer","3 pièces","CONDOTTIERE","0","2","23","Non","Non"
"627","AlwaysSpendPlayer","2 pièces","MAGICIEN","3","0","19","Non","Non"
"627","RandomPlayer","2 pièces","ARCHITECTE","0","0","27","Oui","Non"
"628","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","14","Non","Non"
"628","AlwaysSpendPlayer","2 pièces","VOLEUR","0","0","18","Non","Non"
"628","RandomPlayer","2 pièces","ASSASSIN","3","0","18","Non","Non"
"628","MattPlayer","2 pièces","MARCHAND","1","0","21","Oui","Non"
"629","AlwaysSpendPlayer","2 pièces","ROI","2","1","14","Non","Non"
"629","ThomasPlayer","4 pièces","CONDOTTIERE","1","0","28","Oui","Non"
"629","RandomPlayer","2 pièces","VOLEUR","2","1","14","Non","Non"
"629","MattPlayer","2 pièces","MARCHAND","1","0","26","Non","Non"
"630","RandomPlayer","2 pièces","EVEQUE","0","0","27","Oui","Non"
"630","MattPlayer","2 pièces","ASSASSIN","4","2","14","Non","Non"
"630","ThomasPlayer","2 pièces","CONDOTTIERE","0","2","17","Non","Non"
"630","AlwaysSpendPlayer","3 pièces","MAGICIEN","3","1","24","Non","Non"
"631","ThomasPlayer","2 pièces","ARCHITECTE","2","0","28","Oui","Non"
"631","RandomPlayer","2 pièces","EVEQUE","1","0","14","Non","Non"
"631","MattPlayer","2 pièces","MARCHAND","0","1","12","Non","Non"
"631","AlwaysSpendPlayer","2 pièces","VOLEUR","2","0","14","Non","Non"
"632","MattPlayer","2 pièces","MARCHAND","1","0","8","Non","Non"
"632","ThomasPlayer","2 pièces","ARCHITECTE","0","0","22","Oui","Non"
"632","AlwaysSpendPlayer","2 pièces","ROI","1","0","12","Non","Non"
"632","RandomPlayer","2 pièces","VOLEUR","0","0","13","Non","Non"
"633","RandomPlayer","2 pièces","MAGICIEN","0","0","18","Non","Non"
"633","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","28","Oui","Non"
"633","MattPlayer","3 pièces","MARCHAND","2","1","9","Non","Non"
"633","AlwaysSpendPlayer","2 pièces","MAGICIEN","1","1","15","Non","Non"
"634","MattPlayer","3 pièces","MARCHAND","2","3","23","Non","Non"
"634","ThomasPlayer","3 pièces","ARCHITECTE","2","1","30","Oui","Non"
"634","AlwaysSpendPlayer","3 pièces","MAGICIEN","2","2","23","Non","Non"
"634","RandomPlayer","1 pièces","ROI","2","0","16","Non","Non"
"635","MattPlayer","2 pièces","MARCHAND","1","0","27","Non","Non"
"635","ThomasPlayer","3 pièces","CONDOTTIERE","1","0","31","Oui","Non"
"635","AlwaysSpendPlayer","3 pièces","ROI","2","1","26","Non","Non"
"635","RandomPlayer","2 pièces","ROI","1","1","16","Non","Non"
"636","RandomPlayer","2 pièces","VOLEUR","1","0","13","Non","Non"
"636","AlwaysSpendPlayer","2 pièces","ROI","1","1","20","Non","Non"
"636","MattPlayer","2 pièces","MARCHAND","0","0","29","Oui","Non"
"636","ThomasPlayer","4 pièces","CONDOTTIERE","0","0","20","Non","Non"
"637","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","27","Oui","Non"
"637","RandomPlayer","2 pièces","EVEQUE","1","0","20","Non","Non"
"637","MattPlayer","2 pièces","MARCHAND","1","1","23","Non","Non"
"637","AlwaysSpendPlayer","2 pièces","ASSASSIN","3","1","17","Non","Non"
"638","ThomasPlayer","2 pièces","CONDOTTIERE","0","1","26","Non","Oui"
"638","AlwaysSpendPlayer","2 pièces","VOLEUR","1","0","20","Non","Non"
"638","MattPlayer","3 pièces","MARCHAND","2","0","26","Non","Oui"
"638","RandomPlayer","2 pièces","MAGICIEN","1","0","22","Non","Non"
"639","MattPlayer","2 pièces","MARCHAND","2","0","22","Oui","Non"
"639","ThomasPlayer","2 pièces","CONDOTTIERE","0","1","18","Non","Non"
"639","AlwaysSpendPlayer","3 pièces","VOLEUR","2","0","18","Non","Non"
"639","RandomPlayer","2 pièces","ROI","0","1","16","Non","Non"
"640","MattPlayer","3 pièces","MARCHAND","0","1","29","Oui","Non"
"640","AlwaysSpendPlayer","2 pièces","ASSASSIN","5","0","15","Non","Non"
"640","RandomPlayer","2 pièces","VOLEUR","2","1","16","Non","Non"
"640","ThomasPlayer","3 pièces","CONDOTTIERE","1","0","18","Non","Non"
"641","RandomPlayer","2 pièces","ASSASSIN","3","0","14","Non","Non"
"641","AlwaysSpendPlayer","1 pièces","VOLEUR","1","3","9","Non","Non"
"641","MattPlayer","3 pièces","MARCHAND","0","0","14","Non","Non"
"641","ThomasPlayer","2 pièces","ARCHITECTE","1","0","27","Oui","Non"
"642","RandomPlayer","2 pièces","ASSASSIN","3","0","19","Non","Non"
"642","AlwaysSpendPlayer","4 pièces","ROI","2","0","20","Non","Non"
"642","ThomasPlayer","2 pièces","MARCHAND","0","1","25","Oui","Non"
"642","MattPlayer","3 pièces","CONDOTTIERE","2","3","12","Non","Non"
"643","MattPlayer","2 pièces","MARCHAND","0","1","16","Non","Non"
"643","AlwaysSpendPlayer","2 pièces","EVEQUE","1","1","29","Oui","Non"
"643","ThomasPlayer","2 pièces","ARCHITECTE","2","1","22","Non","Non"
"643","RandomPlayer","3 pièces","ROI","1","1","19","Non","Non"
"644","RandomPlayer","2 pièces","ROI","2","0","14","Non","Non"
"644","MattPlayer","2 pièces","ARCHITECTE","1","0","25","Non","Non"
"644","ThomasPlayer","3 pièces","CONDOTTIERE","0","1","26","Oui","Non"
"644","AlwaysSpendPlayer","2 pièces","VOLEUR","0","0","8","Non","Non"
"645","AlwaysSpendPlayer","3 pièces","MAGICIEN","2","1","28","Oui","Non"
"645","ThomasPlayer","3 pièces","VOLEUR","2","1","17","Non","Non"
"645","RandomPlayer","2 pièces","ROI","1","0","14","Non","Non"
"645","MattPlayer","2 pièces","ARCHITECTE","1","1","24","Non","Non"
"646","AlwaysSpendPlayer","4 pièces","ROI","2","1","20","Non","Non"
"646","RandomPlayer","1 pièces","ROI","3","1","6","Non","Non"
"646","MattPlayer","2 pièces","MARCHAND","1","1","17","Non","Non"
"646","ThomasPlayer","2 pièces","ARCHITECTE","1","0","24","Oui","Non"
"647","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","13","Non","Non"
"647","MattPlayer","2 pièces","ARCHITECTE","1","0","24","Oui","Non"
"647","AlwaysSpendPlayer","3 pièces","ASSASSIN","2","0","20","Non","Non"
"647","RandomPlayer","2 pièces","VOLEUR","1","0","12","Non","Non"
"648","MattPlayer","2 pièces","MARCHAND","0","0","19","Non","Non"
"648","ThomasPlayer","2 pièces","ARCHITECTE","0","0","23","Oui","Non"
"648","AlwaysSpendPlayer","2 pièces","EVEQUE","1","1","10","Non","Non"
"648","RandomPlayer","2 pièces","EVEQUE","2","0","13","Non","Non"
"649","AlwaysSpendPlayer","2 pièces","ROI","1","0","17","Non","Non"
"649","ThomasPlayer","3 pièces","ARCHITECTE","1","0","31","Oui","Non"
"649","RandomPlayer","1 pièces","VOLEUR","1","0","7","Non","Non"
"649","MattPlayer","2 pièces","MARCHAND","1","2","17","Non","Non"
"650","ThomasPlayer","3 pièces","CONDOTTIERE","2","1","34","Oui","Non"
"650","AlwaysSpendPlayer","2 pièces","VOLEUR","4","2","12","Non","Non"
"650","RandomPlayer","3 pièces","EVEQUE","1","2","21","Non","Non"
"650","MattPlayer","2 pièces","MARCHAND","3","2","22","Non","Non"
"651","ThomasPlayer","2 pièces","ARCHITECTE","0","0","28","Oui","Non"
"651","AlwaysSpendPlayer","3 pièces","VOLEUR","0","0","18","Non","Non"
"651","RandomPlayer","1 pièces","ASSASSIN","2","1","11","Non","Non"
"651","MattPlayer","2 pièces","MARCHAND","2","1","11","Non","Non"
"652","MattPlayer","3 pièces","MARCHAND","3","0","27","Non","Non"
"652","AlwaysSpendPlayer","3 pièces","MAGICIEN","0","0","26","Non","Non"
"652","ThomasPlayer","3 pièces","CONDOTTIERE","2","0","30","Oui","Non"
"652","RandomPlayer","2 pièces","ROI","2","2","23","Non","Non"
"653","AlwaysSpendPlayer","2 pièces","VOLEUR","0","1","19","Non","Non"
"653","RandomPlayer","2 pièces","ROI","2","0","17","Non","Non"
"653","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","31","Oui","Non"
"653","MattPlayer","2 pièces","MARCHAND","1","0","18","Non","Non"
"654","RandomPlayer","2 pièces","MARCHAND","0","0","12","Non","Non"
"654","AlwaysSpendPlayer","3 pièces","ROI","1","0","19","Non","Non"
"654","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","29","Oui","Non"
"654","MattPlayer","2 pièces","MARCHAND","1","0","18","Non","Non"
"655","ThomasPlayer","3 pièces","CONDOTTIERE","0","0","11","Non","Non"
"655","MattPlayer","2 pièces","ARCHITECTE","3","0","22","Oui","Non"
"655","AlwaysSpendPlayer","3 pièces","MAGICIEN","1","1","17","Non","Non"
"655","RandomPlayer","2 pièces","EVEQUE","1","2","14","Non","Non"
"656","RandomPlayer","2 pièces","CONDOTTIERE","0","0","9","Non","Non"
"656","ThomasPlayer","3 pièces","CONDOTTIERE","0","1","34","Oui","Non"
"656","MattPlayer","2 pièces","MARCHAND","0","0","14","Non","Non"
"656","AlwaysSpendPlayer","3 pièces","MAGICIEN","2","0","24","Non","Non"
"657","MattPlayer","2 pièces","ASSASSIN","5","1","28","Oui","Non"
"657","ThomasPlayer","2 pièces","CONDOTTIERE","1","1","19","Non","Non"
"657","AlwaysSpendPlayer","3 pièces","ROI","0","3","24","Non","Non"
"657","RandomPlayer","2 pièces","EVEQUE","2","0","15","Non","Non"
"658","ThomasPlayer","3 pièces","ARCHITECTE","1","1","23","Non","Non"
"658","MattPlayer","3 pièces","MARCHAND","0","1","18","Non","Non"
"658","RandomPlayer","1 pièces","ASSASSIN","3","0","15","Non","Non"
"658","AlwaysSpendPlayer","3 pièces","VOLEUR","2","0","33","Oui","Non"
"659","ThomasPlayer","2 pièces","ARCHITECTE","0","1","23","Non","Oui"
"659","MattPlayer","2 pièces","ASSASSIN","3","0","14","Non","Non"
"659","RandomPlayer","2 pièces","VOLEUR","0","0","23","Non","Oui"
"659","AlwaysSpendPlayer","1 pièces","ROI","1","0","2","Non","Non"
"660","ThomasPlayer","3 pièces","ARCHITECTE","0","0","21","Non","Non"
"660","AlwaysSpendPlayer","2 pièces","ASSASSIN","3","0","27","Oui","Non"
"660","RandomPlayer","3 pièces","CONDOTTIERE","1","1","15","Non","Non"
"660","MattPlayer","2 pièces","MARCHAND","2","0","17","Non","Non"
"661","MattPlayer","2 pièces","MARCHAND","3","1","11","Non","Non"
"661","ThomasPlayer","3 pièces","ARCHITECTE","1","2","31","Oui","Non"
"661","AlwaysSpendPlayer","2 pièces","ASSASSIN","3","0","14","Non","Non"
"661","RandomPlayer","3 pièces","CONDOTTIERE","2","0","27","Non","Non"
"662","MattPlayer","2 pièces","MARCHAND","2","0","15","Non","Non"
"662","RandomPlayer","2 pièces","VOLEUR","2","2","13","Non","Non"
"662","ThomasPlayer","2 pièces","CONDOTTIERE","2","1","16","Non","Non"
"662","AlwaysSpendPlayer","4 pièces","MAGICIEN","1","0","36","Oui","Non"
"663","AlwaysSpendPlayer","2 pièces","VOLEUR","3","1","9","Non","Non"
"663","ThomasPlayer","3 pièces","CONDOTTIERE","1","0","24","Non","Non"
"663","RandomPlayer","2 pièces","ROI","2","0","10","Non","Non"
"663","MattPlayer","3 pièces","MARCHAND","1","1","28","Oui","Non"
"664","MattPlayer","2 pièces","MARCHAND","0","1","10","Non","Non"
"664","RandomPlayer","2 pièces","EVEQUE","1","0","11","Non","Non"
"664","AlwaysSpendPlayer","2 pièces","ASSASSIN","2","0","12","Non","Non"
"664","ThomasPlayer","2 pièces","ARCHITECTE","0","0","26","Oui","Non"
"665","RandomPlayer","2 pièces","MAGICIEN","1","0","13","Non","Non"
"665","ThomasPlayer","2 pièces","ARCHITECTE","0","0","27","Oui","Non"
"665","MattPlayer","2 pièces","MARCHAND","1","1","13","Non","Non"
"665","AlwaysSpendPlayer","3 pièces","VOLEUR","2","0","14","Non","Non"
"666","ThomasPlayer","2 pièces","ASSASSIN","3","1","14","Non","Non"
"666","AlwaysSpendPlayer","3 pièces","EVEQUE","1","2","20","Non","Non"
"666","RandomPlayer","2 pièces","VOLEUR","1","2","16","Non","Non"
"666","MattPlayer","2 pièces","MARCHAND","1","0","22","Oui","Non"
"667","ThomasPlayer","3 pièces","ARCHITECTE","0","1","28","Oui","Non"
"667","MattPlayer","2 pièces","MARCHAND","3","1","10","Non","Non"
"667","RandomPlayer","3 pièces","EVEQUE","1","1","17","Non","Non"
"667","AlwaysSpendPlayer","3 pièces","EVEQUE","0","0","27","Non","Non"
"668","RandomPlayer","2 pièces","ROI","1","0","14","Non","Non"
"668","ThomasPlayer","3 pièces","CONDOTTIERE","0","2","18","Non","Non"
"668","AlwaysSpendPlayer","3 pièces","ASSASSIN","3","1","17","Non","Non"
"668","MattPlayer","2 pièces","MARCHAND","0","0","27","Oui","Non"
"669","ThomasPlayer","2 pièces","CONDOTTIERE","0","0","30","Oui","Non"
"669","MattPlayer","2 pièces","MARCHAND","2","0","17","Non","Non"
"669","RandomPlayer","2 pièces","ROI","1","0","20","Non","Non"
"669","AlwaysSpendPlayer","3 pièces","EVEQUE","1","0","24","Non","Non"
